350
47 790
3 18 150365
7 22 148165
30 16 156374
23 24 156759
1 21 151465
6 20 169785
7 12 77006
31 11 93888
15 11 360576
5 26 147757
15 2 383914
20 17 167794
8 15 390150
31 10 140801
27 4 10845
31 25 25352
14 8 96448
8 30 153554
27 14 2372
18 22 173487
12 5 92553
11 8 110227
20 22 113867
29 22 42664
18 15 396085
10 3 114502
14 25 77477
25 19 102363
11 27 64502
17 18 216398
20 28 150609
5 7 169559
22 27 95166
5 23 69249
4 17 127232
25 28 151963
11 6 195555
19 1 157686
16 29 131099
17 1 44284
24 5 173646
9 2 81577
1 20 123510
21 10 176837
14 3 163855
1 25 150701
24 7 235331
30 7 123795
11 9 118603
24 4 119733
19 24 154291
30 29 131044
6 21 277055
13 11 142869
29 15 352587
28 13 18030
18 19 164320
22 10 33132
20 10 80735
1 11 52813
23 20 109018
2 12 75812
8 5 137144
2 11 68600
24 30 205729
29 14 58885
20 7 164074
30 13 160270
25 20 156567
16 31 56385
12 21 211490
2 21 167252
17 8 187112
11 28 128995
2 14 90212
11 18 164513
8 28 101916
5 4 53913
29 24 150041
31 17 190985
21 29 167305
13 31 134287
16 15 377297
10 30 121512
6 25 195111
19 26 72779
9 26 88575
4 16 70378
13 18 96690
25 18 85454
1 6 142742
30 21 184704
17 24 221106
15 27 296074
2 29 123140
18 6 137209
4 10 51189
29 17 151687
12 27 135621
13 1 90056
21 18 139846
29 28 60342
20 8 112777
7 14 214999
13 20 167803
2 6 158529
15 31 396531
5 31 143525
29 20 90267
29 23 30332
31 1 146701
19 12 155589
27 18 100011
2 3 179017
11 19 178595
15 14 298446
27 2 87840
14 31 102829
27 16 81223
9 16 182734
26 233
23 1 2941
8 2 162335
22 11 134643
12 18 128588
7 3 193390
16 6 119599
21 13 162654
22 14 160073
22 19 229522
3 12 115978
8 11 138918
14 18 236582
11 4 158029
20 12 138617
25 18 109892
13 25 126513
1 13 154290
4 8 101278
6 5 229721
1 16 80697
25 1 27777
14 16 195764
22 1 172988
8 10 56319
9 17 474520
3 19 169130
13 17 337456
14 13 173185
9 18 373464
7 1 136348
15 7 203344
2 18 22834
14 17 225805
23 10 57423
7 9 372148
1 20 84516
23 17 241661
15 3 166091
23 13 157231
19 23 115029
11 25 139802
18 16 40818
18 24 126413
14 23 173807
26 8 130577
25 14 193989
1 15 192805
26 22 126302
26 9 411705
17 20 275963
11 20 180975
8 12 67286
17 10 184238
21 6 70789
4 25 71652
16 8 98683
14 20 255382
3 13 211332
12 1 125523
8 24 53339
12 6 46370
1 21 8364
19 6 188251
21 10 62846
12 22 150718
24 5 158456
5 19 73043
4 24 104327
16 20 164837
13 15 278654
21 17 247084
4 2 145274
1 19 112088
15 11 114826
9 15 428605
5 2 191208
15 25 165028
8 3 114433
13 2 259234
3 4 72715
25 24 32675
6 26 109661
13 4 198165
11 14 255082
17 3 177562
23 7 139289
23 9 277743
21 3 120960
5 8 208805
6 7 206520
23 4 102370
5 16 127556
20 24 89414
9 11 403364
24 6 74255
4 18 128129
16 15 180687
2 11 34122
10 24 59380
13 10 153218
4 17 139291
9 2 392449
17 16 226602
13 12 276823
12 23 128464
12 21 117159
2 1 144349
17 6 240654
16 4 87311
10 9 290282
17 24 243618
22 2 168765
12 5 269906
26 16 79059
21 25 36141
26 3 115022
20 5 238074
26 24 164654
12 10 123605
3 24 117513
23 2 141408
24 22 177886
11 19 224103
20 13 238806
7 16 159236
2 20 146853
7 18 145474
19 9 300631
20 6 92247
21 14 169434
21 23 11305
5 26 206622
18 26 65297
17 22 65732
7 19 192882
25 8 83024
23 24 7839
12 25 150310
2 3 72559
11 18 56956
15 26 106485
14 26 246741
2 25 132721
11 23 148474
24 7 141246
1 26 159756
7 4 180223
22 7 223161
4 15 93376
19 17 295254
14 24 165968
11 12 71632
17 8 219738
10 25 26705
7 8 191595
19 2 217032
4 22 73559
1 3 112596
24 11 156313
24 13 159188
15 10 138323
5 14 68208
18 21 129879
6 9 344159
19 4 155965
2 21 152713
5 9 227588
14 1 170866
26 23 156815
19 21 120452
15 22 19817
6 11 118002
6 18 160417
2 15 148948
5 4 197433
18 20 124019
19 14 141251
10 16 42364
12 14 255433
9 20 359318
3 22 146274
25 3 84841
13 19 178020
14 4 233632
15 23 195746
10 18 83182
9 22 408788
10 11 113082
3 11 106681
3 6 135349
7 10 135276
25 19 84311
3 9 348396
10 19 111016
12 2 105754
5 15 208464
15 19 249339
23 22 175929
8 6 20916
1 4 99429
7 20 220864
9 1 274802
19 26 232439
4 9 335229
4 20 136672
17 2 234497
12 7 160150
8 22 154006
16 24 85595
5 25 125781
16 25 69069
23 6 82094
24 1 4898
13 5 104977
6 13 230453
18 5 168374
21 11 159779
5 21 161922
2 6 152124
17 15 85549
6 15 177271
25 23 30718
17 1 238720
24 15 197703
8 9 323243
20 23 87457
14 15 140256
13 11 266300
8 21 49896
6 25 103940
25 26 148128
1 8 58237
7 21 144712
16 100
16 8 44437
15 5 157711
13 8 156183
15 2 208952
12 2 282135
11 13 95861
15 3 149179
7 5 347400
10 2 133038
6 7 196709
3 10 73265
10 9 154316
5 10 300790
16 13 200620
16 14 230549
15 8 77970
16 9 200809
1 15 220654
7 1 191350
9 5 366760
16 11 177718
12 10 295627
12 16 249134
12 14 286410
16 15 122407
2 16 86545
2 3 59773
5 14 23748
2 5 340842
12 6 166109
3 13 227392
11 10 131225
1 4 66244
11 1 275965
7 13 217746
14 11 357763
7 15 200829
7 3 119875
7 11 225153
4 13 172027
4 11 267888
3 8 71209
8 7 122859
6 2 190151
15 12 366155
5 3 281069
11 6 281324
6 13 304226
6 4 268097
3 14 257321
16 6 103606
13 2 287165
9 7 293912
15 13 127939
14 2 317094
1 16 98247
8 5 235681
9 3 227581
6 5 347764
5 13 285650
15 6 226013
7 16 93103
14 9 343012
14 6 324016
15 10 168900
9 8 237293
12 11 334077
8 11 222155
9 2 287354
11 3 204490
9 15 209049
1 13 238271
15 4 286898
10 14 277042
7 4 257594
8 12 293571
9 4 253137
11 9 176971
6 8 148043
14 13 261902
14 15 133963
4 16 164491
6 10 150099
7 10 139596
4 2 251036
3 6 130378
3 12 222362
9 12 157106
1 5 156050
13 12 238216
7 2 179648
3 1 125019
4 5 147494
8 1 142684
1 14 132302
7 14 323652
10 13 227086
10 1 144740
6 9 304415
2 1 184792
15 83
15 5 387099
8 15 370300
4 12 136035
14 10 86547
15 7 140384
4 8 206587
13 11 101471
9 11 29717
5 14 42354
14 12 142328
3 15 291155
9 2 240880
6 15 331603
13 8 67687
12 9 179071
2 11 269274
6 9 132083
4 7 255150
11 1 120754
13 3 85909
3 7 150771
5 2 342669
1 13 19283
10 3 39849
5 4 48647
8 12 258904
5 8 242648
6 8 167329
2 6 213482
7 8 229916
6 1 190113
12 3 164916
8 3 153596
11 7 106899
11 14 141958
4 14 6293
4 6 188945
10 2 266574
4 15 351038
2 4 294022
9 5 154595
6 3 146238
1 14 151890
4 1 158183
7 13 200795
9 10 25694
6 12 91575
7 9 136616
8 9 139441
6 10 157777
15 14 344745
14 9 112241
3 1 105192
4 10 92840
11 3 43872
12 13 250825
13 10 46060
12 1 270108
9 4 118534
9 13 71754
15 1 321896
4 3 132689
1 2 202199
3 9 14155
4 13 138900
2 7 162375
7 5 291211
13 14 132607
6 5 140298
5 12 184682
2 13 221482
10 15 258198
12 10 204765
11 10 55411
11 6 102366
14 6 182652
12 2 157987
8 2 250603
14 7 248857
15 9 277000
15 13 304258
11 8 169158
11 5 184312
47 1000
13 23 69642
12 7 63229
45 46 60611
22 9 64814
5 42 95578
15 35 134668
6 2 79226
26 30 21670
27 31 128549
9 39 105323
26 39 80655
21 12 103208
37 1 67382
45 22 66924
16 24 49161
25 43 98972
28 34 178202
35 40 85810
32 45 54440
34 46 134769
15 45 88992
6 14 35844
14 24 47524
47 12 3911
4 32 63815
29 24 150899
23 43 20668
9 2 71551
21 10 48146
35 26 110092
45 9 57712
8 30 40702
32 44 52473
47 44 18649
17 39 112471
27 38 101027
8 32 46694
40 45 154340
36 26 8927
9 37 48246
4 31 131990
8 44 77451
24 30 69086
2 38 69484
3 9 111685
42 34 135205
2 37 23305
37 28 101864
6 32 38422
28 35 138940
6 13 81127
5 44 73642
35 5 141169
47 28 127211
21 6 100898
10 35 136245
23 27 78907
38 44 67494
13 28 113127
43 17 41832
39 25 80857
43 30 28740
31 3 135604
32 36 30323
24 7 73006
44 24 32337
39 30 73602
47 24 13688
9 5 4081
32 22 61542
16 10 100942
24 34 88234
3 36 91033
45 17 67806
27 6 77765
10 32 55331
46 2 87976
40 25 129407
1 28 140279
8 19 26257
3 2 44114
3 37 63439
30 47 55398
2 1 44077
29 40 225055
21 34 173843
32 20 8341
29 12 141122
17 29 138521
5 27 103041
1 22 132375
46 30 49237
5 29 84580
34 26 113442
7 16 70140
26 22 33880
33 47 54880
45 6 40273
3 34 127497
23 17 41567
6 22 58963
35 2 100240
23 28 78358
22 2 94289
40 33 171744
22 30 55550
10 37 64773
44 35 102230
17 36 43689
7 32 24529
40 10 147346
30 28 86430
41 32 28420
41 28 64002
28 5 99775
19 12 65932
33 30 110278
4 41 85516
37 13 93148
5 18 42308
27 14 87032
43 40 126850
25 45 107092
2 44 1990
12 27 57107
30 25 80292
25 15 91071
43 5 42085
3 39 78977
11 38 98891
8 20 38353
44 40 179715
21 26 75815
33 15 93160
44 46 85986
40 22 153660
11 23 131040
26 31 47232
7 43 10203
7 22 37013
8 17 51109
42 6 70302
42 7 86775
16 47 35473
16 1 96209
19 14 29574
10 42 117577
36 15 64875
33 29 192091
25 7 88769
8 39 87663
41 44 59177
27 32 86559
29 38 90728
37 45 63882
14 3 94609
24 23 77158
19 40 128521
37 33 94844
26 43 7070
8 11 150924
38 32 46213
36 35 119019
38 43 40071
14 26 28615
33 21 146610
5 12 88380
26 4 84758
10 15 46567
46 12 93929
20 33 104729
17 32 41805
21 42 159956
7 13 59177
47 3 60773
34 47 74546
6 5 53832
33 16 90353
34 6 124202
9 13 86978
26 17 34762
7 39 77522
43 35 103022
22 47 96331
45 2 83155
44 10 86088
16 35 141723
46 31 60659
9 41 31692
43 3 95442
19 11 124667
21 46 101866
34 37 84243
24 32 66150
12 42 64570
4 8 74528
12 9 84299
47 18 49983
25 22 119809
35 41 109334
21 15 94713
28 17 99522
2 30 38739
33 27 47806
1 18 77401
29 31 150991
41 1 105226
3 25 100757
33 34 129426
11 46 159459
45 4 88803
14 17 63377
46 15 83013
10 24 74510
42 11 180068
12 8 85394
42 24 74347
29 39 155415
8 42 108940
37 19 29879
2 19 53184
2 15 105048
14 38 55350
37 14 59453
10 12 92109
21 17 107892
20 17 33464
38 25 95558
20 6 38138
36 47 53524
7 14 25482
44 42 60627
18 33 104863
24 6 83368
25 28 129256
26 15 55948
32 23 23796
22 11 165772
13 39 77765
29 10 131428
20 47 60803
3 38 109618
47 27 53196
8 3 107404
3 7 85239
7 18 23952
31 8 64748
10 26 27669
15 19 63173
43 28 70314
15 39 125593
3 6 107189
13 5 91059
35 21 184391
13 4 81868
28 6 89843
39 45 84700
37 36 39765
25 16 98126
34 30 99677
14 40 149911
13 8 37012
46 17 62329
36 27 88444
8 22 51396
39 43 87725
1 35 56163
46 19 34792
25 26 91902
3 44 42124
16 3 96246
20 13 75365
43 18 34155
39 18 68187
43 10 33223
39 46 108222
32 43 34732
15 29 159707
32 13 83706
14 23 35947
28 18 91845
33 31 164563
17 4 105620
29 1 190373
4 37 62271
45 10 60713
20 43 26391
38 19 25776
12 18 46072
27 15 96540
20 41 20079
38 45 59779
17 35 144854
38 42 93564
10 8 8637
3 11 196533
35 32 137754
41 47 63209
31 20 66553
41 16 74031
7 26 3133
46 24 103706
20 29 116814
4 5 112042
15 44 103058
23 20 18469
13 29 159803
32 40 148958
10 18 54754
27 39 71400
31 42 136012
46 27 118840
16 30 61335
20 9 35805
9 4 107961
23 41 14356
20 39 79007
24 25 76341
34 25 137199
13 21 93795
2 5 75632
45 26 33044
6 15 81031
11 24 186746
13 35 164620
32 1 98540
7 17 37895
20 5 39886
10 6 52752
33 39 45708
25 44 58633
19 47 63410
13 3 120334
24 36 67212
19 5 27790
3 46 115939
42 27 7463
46 29 131326
28 16 138033
36 1 95541
30 17 49639
21 47 99297
45 19 34003
1 11 194628
15 9 84827
34 32 85780
18 16 66750
40 36 130223
12 25 66564
29 3 185865
38 8 52033
11 44 154409
37 8 56136
27 26 91273
12 4 26218
3 41 89130
14 46 56182
26 1 104468
42 20 102363
33 10 98464
22 43 26810
6 44 77236
13 10 45649
47 32 52462
9 23 30082
41 30 22428
25 35 43597
44 20 60814
10 25 119571
13 46 82095
19 32 20437
5 14 57364
37 22 70984
46 7 30700
36 8 27959
38 36 35662
23 33 118350
1 10 132137
30 18 5415
25 17 126664
22 21 108179
31 2 106235
27 18 65420
7 36 5794
1 12 56825
38 31 80233
5 36 37676
17 2 88378
26 24 76139
36 19 9886
40 13 175721
39 11 191262
4 16 57780
21 19 83040
20 40 140617
12 13 63472
13 17 88121
10 7 30802
15 4 112458
42 22 121803
23 12 59559
11 18 135051
45 33 121376
37 27 55401
34 15 165986
42 45 105098
2 21 115956
35 19 117317
33 22 151211
21 45 108859
45 30 48448
40 24 197435
20 11 136763
27 41 92031
45 43 40114
29 25 177807
46 9 58501
3 26 88372
18 26 27085
41 15 56204
47 38 86143
16 6 84033
23 22 47478
23 30 8072
1 43 111538
22 3 122252
6 1 84862
11 17 166654
18 29 124578
44 12 14738
13 26 56044
32 30 15724
42 32 94022
29 42 175813
5 32 48227
2 29 153870
23 2 46811
2 40 181705
22 4 118638
5 10 62684
12 33 58791
13 47 59561
20 10 46990
17 5 69777
38 37 46179
25 33 42337
47 5 91200
45 14 32660
7 5 31882
25 27 9457
29 27 183276
7 29 100626
31 24 123371
38 4 108450
45 28 97804
2 4 38966
31 45 80276
8 1 123500
4 25 74910
34 17 127585
11 41 132650
3 45 115150
27 1 22023
44 45 85145
10 17 59746
37 16 75437
2 10 88078
32 21 103477
39 22 114535
42 18 72883
2 13 76220
16 20 53952
15 17 89039
40 5 156311
22 17 68642
27 24 66884
3 23 86945
16 17 87416
37 47 39964
40 7 124429
25 2 56643
35 23 123690
2 33 71539
44 43 65489
37 6 55921
46 38 60568
12 3 56862
9 25 93491
34 19 106217
3 24 74461
6 11 109766
41 2 61167
27 8 110305
43 33 124401
39 41 81413
29 16 170766
9 26 30934
18 3 73458
34 40 234738
20 19 12096
20 35 129413
12 24 17599
36 42 80981
6 18 45902
5 41 35773
6 47 69680
18 37 10019
14 18 49434
11 13 187936
5 37 52327
11 43 138962
5 39 109404
39 36 71728
34 22 147322
47 14 33836
13 18 83129
30 31 67496
42 26 89908
10 19 34894
33 7 114198
4 39 13135
22 16 107153
28 44 123179
17 44 86388
25 46 119469
27 16 88669
1 7 101335
11 16 190715
21 7 78948
37 31 82930
37 21 112919
33 38 133907
4 35 118507
16 40 194569
9 18 38227
28 27 134725
25 21 161950
19 25 92861
6 35 115893
41 29 104517
28 9 95694
8 35 127608
45 16 100051
27 10 118942
45 41 33802
36 21 84742
15 32 83610
47 29 137211
1 34 127460
23 1 90888
24 8 83147
1 3 88191
39 10 79026
34 45 140220
47 39 18204
3 40 209668
45 5 61793
44 22 92299
21 27 152493
34 13 134107
41 33 118089
13 44 78210
20 14 41670
3 4 83080
36 12 57435
38 18 36160
16 42 96132
35 9 137088
31 1 150312
15 30 77139
18 31 72911
18 21 102900
22 24 110019
12 22 100242
5 16 93838
18 40 148381
22 10 60033
7 45 29911
42 33 40371
25 20 104357
11 37 145070
47 40 183747
7 9 27801
7 41 3891
14 29 103375
28 8 76115
47 17 94267
46 40 147347
40 37 158400
14 21 104430
14 22 62495
17 3 123134
1 20 106881
33 6 110645
43 42 96978
26 46 27567
42 4 72916
19 39 81614
15 18 71724
9 8 49966
20 45 46099
23 6 32415
31 14 75847
1 9 106057
9 16 89757
43 9 38004
24 21 112985
46 8 45083
37 25 64858
18 35 118474
33 13 114441
18 22 60965
22 27 125153
23 16 69407
44 36 61080
28 42 127262
21 30 97485
5 21 110830
33 1 54903
2 43 67479
26 5 35015
7 15 59081
2 36 63070
43 37 44174
47 11 173058
16 19 66048
16 44 54122
34 36 116103
47 8 81483
11 7 128759
11 10 159561
46 32 55229
38 1 108124
2 7 57276
34 35 180796
25 31 138006
41 13 55286
36 46 36494
18 25 74893
13 1 120297
11 31 179124
26 28 64760
16 34 40169
43 41 6312
32 14 50011
36 14 19688
19 13 63269
45 11 150039
31 7 50365
25 13 122214
29 23 111091
32 18 21139
13 31 101760
26 47 62451
23 5 34163
33 11 220411
23 8 32630
3 32 94597
35 22 76225
32 39 70666
28 36 73687
36 22 42807
38 21 108816
39 34 92750
44 9 69561
9 19 23709
9 29 88661
13 27 112757
11 14 145610
2 14 50495
34 20 94121
19 7 4092
19 31 54457
23 10 41267
19 3 89331
21 41 75057
36 9 33595
15 47 118399
6 25 72296
32 31 74894
9 27 98960
30 27 70835
26 19 7225
32 25 96016
43 34 120512
46 20 46888
26 8 19032
29 28 168519
39 23 81674
18 4 72290
1 15 103637
29 44 155860
33 4 32573
32 12 48551
12 6 73591
13 15 74942
41 40 120538
5 24 104888
37 29 134597
46 16 100840
14 15 84563
40 15 100779
5 34 134007
21 20 95136
4 14 56143
7 34 110309
36 25 82975
9 6 49751
20 28 84081
26 11 131892
35 12 110161
1 19 97261
21 3 160070
4 20 72156
7 20 16188
9 34 129926
14 28 93375
41 42 90666
4 1 83043
41 6 25841
38 26 33001
10 9 58603
14 41 29373
20 18 29480
12 30 51487
14 16 69309
43 19 14295
38 24 99831
23 34 107749
34 4 96853
17 12 90356
11 28 196652
43 14 35685
7 35 113225
5 8 54047
45 36 24117
20 15 75269
29 8 122791
42 13 120220
44 14 52485
26 12 66362
41 38 33759
9 24 100807
36 33 108404
6 38 51818
24 35 119938
44 23 44821
37 42 62864
6 8 44115
17 41 35520
21 8 56783
34 29 210935
42 3 102751
12 20 56892
20 26 19321
36 10 36596
36 31 56159
14 10 56284
35 45 143136
46 33 144898
30 37 15434
45 13 89088
38 15 86894
23 38 32149
38 9 2067
25 14 96489
36 41 9685
12 37 36053
24 43 83209
46 1 132035
28 15 38185
46 42 117475
16 32 45611
38 17 67763
38 20 37872
31 44 104245
16 43 80343
2 18 33324
9 33 131840
7 8 22165
44 21 117946
37 35 108455
47 9 87119
41 19 7983
34 38 130422
21 4 114037
36 43 15997
12 2 12748
18 19 19860
15 31 102678
28 10 84752
6 19 26042
23 46 41165
34 14 108382
40 4 204317
35 38 139155
24 41 76897
17 1 132455
46 43 20497
4 19 84252
19 33 116825
21 40 195492
39 14 52040
19 28 71985
17 27 120474
40 8 138709
21 31 121531
45 23 40376
35 29 213851
31 12 113594
8 14 47647
39 6 87884
11 35 225659
3 20 101427
47 4 22307
27 40 138864
5 33 135921
31 28 108375
8 18 46117
12 15 117796
22 41 33122
27 45 112561
40 1 141973
37 46 64671
2 32 54463
37 32 31158
21 16 134770
46 5 62582
25 47 62653
32 11 145104
27 7 88140
2 8 79441
3 28 153132
30 10 49339
38 16 91824
46 4 112325
35 46 123519
46 10 53720
39 31 127887
23 4 85777
30 3 78873
44 37 21315
38 30 30745
24 19 77098
34 18 94262
27 3 110214
42 19 90867
9 14 53283
17 18 55054
26 32 27662
35 39 124454
19 29 104718
45 12 70407
46 22 47307
26 29 103759
42 39 78863
40 39 201951
20 22 53201
38 10 60670
11 40 253188
39 16 53677
47 2 16659
44 4 40956
19 30 14445
27 35 53054
47 31 109683
37 26 37104
23 47 63470
8 15 37930
8 25 110934
15 11 185785
14 30 44019
30 44 36749
43 21 81369
30 4 77705
12 14 37764
47 46 90018
23 21 89413
28 38 97761
2 20 62804
34 44 85373
7 23 10465
22 15 89326
33 32 96388
5 22 68895
43 6 32153
4 24 8619
43 12 73432
34 8 132474
6 29 110988
25 42 1994
29 36 94832
24 1 74424
16 8 92305
28 4 149518
19 44 51194
12 40 187658
37 39 58168
13 22 88408
27 34 127742
16 36 75934
11 4 195365
32 29 125155
37 17 65073
30 13 77714
19 27 84048
35 47 106250
14 42 94495
38 40 154297
13 16 95034
31 17 48584
28 39 145415
38 5 6148
31 6 72315
44 33 73529
24 18 63671
27 20 94900
40 26 121296
34 11 229313
21 39 117501
31 10 73385
45 18 53863
27 44 68090
6 30 40487
27 11 187531
44 1 46067
40 23 134894
13 24 73249
46 41 26809
31 43 40162
39 38 104347
36 23 16259
30 11 129636
11 9 100958
33 3 115653
45 24 80184
2 39 34863
47 7 59318
36 30 24331
17 33 136446
43 8 24586
23 31 59424
27 4 75503
42 47 60659
42 35 45591
42 17 124670
37 41 37862
15 37 81743
41 12 67120
17 6 59845
45 47 66496
26 41 758
38 22 66881
28 33 131345
18 46 54652
10 41 26911
24 17 107955
39 1 78940
13 36 64971
23 15 69546
21 11 207707
8 45 52076
1 25 12566
28 2 125169
28 46 90811
21 28 132898
12 39 22115
21 9 106749
9 32 44146
30 42 78298
15 42 89077
15 24 121077
35 31 143184
5 25 97572
26 6 25083
7 4 81625
30 9 32812
30 40 142966
46 6 52650
7 28 67893
17 40 156058
42 9 91497
7 38 29868
31 34 160674
42 2 58637
23 18 13487
31 22 66972
16 2 52132
19 22 41105
4 29 159518
11 2 156399
24 2 30347
34 41 114200
12 16 39384
10 4 65891
41 18 27843
2 26 60409
45 1 119658
7 37 33971
22 28 97124
32 171
1 31 226441
6 26 311547
9 22 203636
30 25 199097
21 25 222841
20 9 104344
14 6 349723
19 11 237745
18 23 259924
10 23 256797
10 29 211857
14 8 336514
6 13 391003
24 19 223269
23 32 95581
10 1 174215
12 19 141018
32 9 138839
6 27 371402
28 1 261817
1 15 55809
27 26 259507
28 10 259640
4 11 165710
6 29 367601
11 9 243671
28 3 113211
31 6 214396
13 22 64014
1 7 304771
14 9 272597
31 2 82546
26 23 195407
5 2 256931
11 26 243851
26 18 258751
17 30 137417
28 8 241926
13 21 125265
25 9 227636
8 7 320135
12 26 97117
22 31 150477
20 24 318892
19 26 203592
1 29 57052
31 14 152783
2 13 280853
11 16 214748
26 14 287818
25 23 184378
3 7 206476
16 6 244492
23 14 283573
15 21 54796
9 15 219429
16 4 49038
4 18 180610
26 22 209676
31 10 142191
18 5 8983
31 5 190569
10 19 22907
19 16 169687
29 28 227584
12 9 141548
8 27 216064
19 25 227106
14 21 289502
18 14 313941
26 4 116093
13 18 32905
26 8 301765
28 23 202421
19 1 151308
27 7 275536
22 16 180573
20 6 257744
26 31 135035
9 24 223799
17 3 64361
31 23 130790
11 18 233230
22 11 259293
8 5 88080
8 29 14342
5 26 249768
19 30 248609
20 25 322729
6 30 322021
19 23 233890
8 9 232528
18 12 161634
1 16 259247
5 19 112726
21 19 239819
25 13 174048
8 31 183731
3 23 132825
15 12 191549
10 7 330448
30 4 126567
23 30 205881
17 26 126943
5 13 23922
1 26 288350
24 12 82251
31 32 35209
18 24 235195
18 2 265914
32 3 37244
9 23 234420
27 21 257761
2 26 201397
19 2 185646
21 5 129777
30 14 298292
3 25 51553
10 30 271516
24 16 99640
13 1 14660
25 11 74121
4 21 117777
17 11 176560
23 5 250941
20 26 333758
24 10 246176
12 11 146734
30 8 143950
32 14 187992
9 21 164633
17 5 182477
3 2 138815
6 11 361164
6 2 280758
12 3 34535
31 21 136719
15 24 151231
4 29 172147
17 1 218349
15 16 221035
23 29 232142
15 11 229839
5 12 152651
29 27 204208
9 1 202126
7 28 128770
32 16 65305
24 30 195260
4 12 18976
14 19 272067
27 25 219875
17 7 196349
3 22 147094
31 27 194890
4 20 226916
11 32 149443
28 25 73109
32 28 150455
7 9 308071
16 29 219792
12 14 190701
28 15 228827
18 16 229648
31 7 204441
7 26 269058
17 16 58495
28 5 223235
28 30 260755
6 21 313231
8 3 185848
41 67
13 9 197345
7 32 473228
25 12 398459
9 21 435566
19 2 290176
26 9 700717
28 32 553733
37 36 557605
20 13 644229
17 39 580581
20 34 738476
4 14 309543
29 7 485059
20 8 569102
31 3 78354
36 29 587492
24 17 349837
29 25 994812
23 17 29941
37 28 740031
2 22 59521
21 18 675489
14 2 60771
40 39 676180
5 34 496020
1 5 257202
23 6 526728
